# End points of segments: 
#   0.00000000 0.13235250 0.23389300 0.30046640 0.34413490 0.51880910 0.65352520 
0.335838 4.901046
0.336275 4.902403
0.336711 4.903689
0.337148 4.904904
0.337585 4.906046
0.338021 4.907115
0.338458 4.908112
0.338895 4.909037
0.339331 4.909888
0.339768 4.910666
0.340205 4.911370
0.340641 4.912001
0.341078 4.912558
0.341515 4.913041
0.341952 4.913450
0.342388 4.913784
0.342825 4.914045
0.343261 4.914231
0.343698 4.914343
0.344135 4.914380

0.344135 5.751867
0.345882 5.752079
0.347628 5.752720
0.349375 5.753809
0.351122 5.755374
0.352869 5.757452
0.354615 5.760090
0.356362 5.763339
0.358109 5.767253
0.359856 5.771887
0.361602 5.777295
0.363349 5.783522
0.365096 5.790611
0.366843 5.798589
0.368589 5.807474
0.370336 5.817266
0.372083 5.827949
0.373829 5.839487
0.375576 5.851830
0.377323 5.864876
0.379070 5.878550
0.380817 5.892714
0.382563 5.907219
0.384310 5.921888
0.386057 5.936523
0.387803 5.950901
0.389550 5.964778
0.391297 5.977888
0.393044 5.989949
0.394790 6.000664
0.396537 6.009723
0.398284 6.016813
0.400031 6.021616
0.401777 6.023819
0.403524 6.023117
0.405271 6.019222
0.407018 6.011865
0.408764 6.000804
0.410511 5.985828
0.412258 5.966757
0.414005 5.943451
0.415751 5.915805
0.417498 5.883753
0.419245 5.847263
0.420992 5.806339
0.422738 5.761014
0.424485 5.711350
0.426232 5.657430
0.427978 5.599357
0.429725 5.537250
0.431472 5.471239
0.433219 5.401464
0.434966 5.328068
0.436712 5.251202
0.438459 5.171013
0.440206 5.087653
0.441952 5.001269
0.443699 4.912010
0.445446 4.820019
0.447193 4.725438
0.448939 4.628405
0.450686 4.529057
0.452433 4.427525
0.454180 4.323939
0.455926 4.218427
0.457673 4.111113
0.459420 4.002118
0.461167 3.891563
0.462913 3.779566
0.464660 3.666244
0.466407 3.551711
0.468154 3.436079
0.469900 3.319462
0.471647 3.201968
0.473394 3.083706
0.475141 2.964781
0.476887 2.845299
0.478634 2.725361
0.480381 2.605065
0.482127 2.484507
0.483874 2.363780
0.485621 2.242970
0.487368 2.122159
0.489115 2.001426
0.490861 1.880838
0.492608 1.760459
0.494355 1.640342
0.496101 1.520533
0.497848 1.401066
0.499595 1.281963
0.501342 1.163236
0.503088 1.044879
0.504835 0.926873
0.506582 0.809174
0.508329 0.691710
0.510075 0.574359
0.511822 0.456899
0.513569 0.338851
0.515316 0.218804
0.517062 0.088148
0.518809 -0.074751

0.518809 -0.065263
0.520156 0.135342
0.521503 0.293255
0.522850 0.445687
0.524198 0.596646
0.525545 0.746796
0.526892 0.896297
0.528239 1.045172
0.529586 1.193388
0.530933 1.340893
0.532281 1.487620
0.533628 1.633499
0.534975 1.778455
0.536322 1.922410
0.537669 2.065285
0.539017 2.207000
0.540364 2.347475
0.541711 2.486629
0.543058 2.624381
0.544405 2.760648
0.545752 2.895349
0.547099 3.028403
0.548447 3.159729
0.549794 3.289245
0.551141 3.416870
0.552488 3.542524
0.553835 3.666128
0.555182 3.787604
0.556530 3.906872
0.557877 4.023858
0.559224 4.138488
0.560571 4.250687
0.561918 4.360387
0.563265 4.467520
0.564612 4.572021
0.565960 4.673830
0.567307 4.772890
0.568654 4.869150
0.570001 4.962562
0.571348 5.053086
0.572696 5.140688
0.574043 5.225341
0.575390 5.307026
0.576737 5.385731
0.578084 5.461454
0.579431 5.534204
0.580778 5.603998
0.582126 5.670863
0.583473 5.734838
0.584820 5.795971
0.586167 5.854323
0.587514 5.909965
0.588862 5.962975
0.590209 6.013445
0.591556 6.061474
0.592903 6.107168
0.594250 6.150641
0.595597 6.192014
0.596944 6.231407
0.598292 6.268947
0.599639 6.304757
0.600986 6.338958
0.602333 6.371666
0.603680 6.402988
0.605027 6.433019
0.606375 6.461838
0.607722 6.489508
0.609069 6.516071
0.610416 6.541546
0.611763 6.565928
0.613110 6.589185
0.614457 6.611262
0.615805 6.632078
0.617152 6.651532
0.618499 6.669501
0.619846 6.685849
0.621193 6.700425
0.622541 6.713073
0.623888 6.723632
0.625235 6.731944
0.626582 6.737854
0.627929 6.741221
0.629276 6.741912
0.630624 6.739817
0.631971 6.734844
0.633318 6.726927
0.634665 6.716029
0.636012 6.702147
0.637359 6.685317
0.638706 6.665619
0.640054 6.643184
0.641401 6.618208
0.642748 6.590960
0.644095 6.561799
0.645442 6.531195
0.646789 6.499742
0.648137 6.468165
0.649484 6.437308
0.650831 6.408068
0.652178 6.381279
0.653525 6.357568


0.000000 6.878289
0.001324 6.900479
0.002647 6.922783
0.003971 6.944622
0.005294 6.965422
0.006618 6.984640
0.007941 7.001785
0.009265 7.016416
0.010588 7.028157
0.011912 7.036694
0.013235 7.041772
0.014559 7.043198
0.015882 7.040834
0.017206 7.034597
0.018529 7.024453
0.019853 7.010415
0.021176 6.992541
0.022500 6.970927
0.023823 6.945705
0.025147 6.917045
0.026471 6.885147
0.027794 6.850247
0.029118 6.812617
0.030441 6.772569
0.031765 6.730463
0.033088 6.686716
0.034412 6.641812
0.035735 6.596309
0.037059 6.550838
0.038382 6.506079
0.039706 6.462705
0.041029 6.421286
0.042353 6.382184
0.043676 6.345475
0.045000 6.310945
0.046323 6.278164
0.047647 6.246590
0.048970 6.215658
0.050294 6.184839
0.051617 6.153665
0.052941 6.121734
0.054265 6.088705
0.055588 6.054284
0.056912 6.018224
0.058235 5.980310
0.059559 5.940354
0.060882 5.898195
0.062206 5.853689
0.063529 5.806712
0.064853 5.757155
0.066176 5.704922
0.067500 5.649934
0.068823 5.592122
0.070147 5.531429
0.071470 5.467812
0.072794 5.401237
0.074117 5.331680
0.075441 5.259129
0.076764 5.183580
0.078088 5.105038
0.079411 5.023518
0.080735 4.939040
0.082059 4.851633
0.083382 4.761334
0.084706 4.668182
0.086029 4.572224
0.087353 4.473514
0.088676 4.372105
0.090000 4.268060
0.091323 4.161440
0.092647 4.052313
0.093970 3.940748
0.095294 3.826816
0.096617 3.710590
0.097941 3.592147
0.099264 3.471561
0.100588 3.348912
0.101911 3.224278
0.103235 3.097739
0.104558 2.969374
0.105882 2.839265
0.107205 2.707493
0.108529 2.574138
0.109853 2.439284
0.111176 2.303010
0.112500 2.165400
0.113823 2.026534
0.115147 1.886493
0.116470 1.745358
0.117794 1.603208
0.119117 1.460121
0.120441 1.316174
0.121764 1.171438
0.123088 1.025979
0.124411 0.879851
0.125735 0.733087
0.127058 0.585662
0.128382 0.437415
0.129705 0.287666
0.131029 0.132309
0.132353 -0.065263

0.132353 -0.065263
0.133368 0.032031
0.134383 0.129916
0.135399 0.208053
0.136414 0.283251
0.137430 0.357334
0.138445 0.430840
0.139460 0.503981
0.140476 0.576854
0.141491 0.649507
0.142507 0.721963
0.143522 0.794232
0.144537 0.866316
0.145553 0.938212
0.146568 1.009916
0.147584 1.081420
0.148599 1.152714
0.149614 1.223788
0.150630 1.294633
0.151645 1.365235
0.152661 1.435585
0.153676 1.505669
0.154691 1.575475
0.155707 1.644991
0.156722 1.714202
0.157738 1.783098
0.158753 1.851663
0.159768 1.919885
0.160784 1.987750
0.161799 2.055244
0.162815 2.122354
0.163830 2.189064
0.164845 2.255362
0.165861 2.321233
0.166876 2.386661
0.167892 2.451634
0.168907 2.516135
0.169923 2.580150
0.170938 2.643664
0.171953 2.706663
0.172969 2.769130
0.173984 2.831050
